Id	BgName	Description	Length	DateTime
5346	ДУХОВИТ		7	2024-12-24 00:36:00.0000000
5347	ДУХОВИТОСТ		10	2024-12-24 00:36:00.0000000
5348	ДУХОВИТЧОВЕК		12	2024-12-24 00:36:00.0000000
5349	ДУХОВНА		7	2024-12-24 00:36:00.0000000
5350	ДУХОВНАВРЪЗКА		13	2024-12-24 00:36:00.0000000
5351	ДУХОВНИК		8	2024-12-24 00:36:00.0000000
5352	ДУХОВНИЧЕСКИ		12	2024-12-24 00:36:00.0000000
5353	ДУХОВНО		7	2024-12-24 00:36:00.0000000
5354	ДУХОВНОСТ		9	2024-12-24 00:36:00.0000000
5355	ДУХОМ		5	2024-12-24 00:36:00.0000000
5356	ДУЯ		3	2024-12-24 00:36:00.0000000
5357	ДУЯСЕ		5	2024-12-24 00:36:00.0000000
5358	ДЪБРАВА		7	2024-12-24 00:36:00.0000000
5359	ДЪВЧА		5	2024-12-24 00:36:00.0000000
5360	ДЪГА		4	2024-12-24 00:36:00.0000000
5361	ДЪЕРЯ		5	2024-12-24 00:36:00.0000000
5362	ДЪЖД		4	2024-12-24 00:36:00.0000000
5363	ДЪЖДЕЛИВ		8	2024-12-24 00:36:00.0000000
5364	ДЪЖДОВИТ		8	2024-12-24 00:36:00.0000000
5365	ДЪЛБАЯ		6	2024-12-24 00:36:00.0000000
5366	ДЪЛБИНА		7	2024-12-24 00:36:00.0000000
5367	ДЪЛБОК		6	2024-12-24 00:36:00.0000000
5368	ДЪЛБОКА		7	2024-12-24 00:36:00.0000000
5369	ДЪЛБОКО		7	2024-12-24 00:36:00.0000000
5370	ДЪЛБОКОМИСЛЕН		13	2024-12-24 00:36:00.0000000
5371	ДЪЛБОКОСМИСЛЕН		14	2024-12-24 00:36:00.0000000
5372	ДЪЛБОЧИНА		9	2024-12-24 00:36:00.0000000
5373	ДЪЛГ		4	2024-12-24 00:36:00.0000000
5374	ДЪЛГА		5	2024-12-24 00:36:00.0000000
5375	ДЪЛГАСКУЧНАРЕЧ		14	2024-12-24 00:36:00.0000000
5376	ДЪЛГИ		5	2024-12-24 00:36:00.0000000
5377	ДЪЛГО		5	2024-12-24 00:36:00.0000000
5378	ДЪЛГОВАТ		8	2024-12-24 00:36:00.0000000
5379	ДЪЛГОВЕ		7	2024-12-24 00:36:00.0000000
5380	ДЪЛГОВЕЧЕН		10	2024-12-24 00:36:00.0000000
5381	ДЪЛГОВЕЧНО		10	2024-12-24 00:36:00.0000000
5382	ДЪЛГОВЕЧНОСТ		12	2024-12-24 00:36:00.0000000
5383	ДЪЛГОВРЕМЕНЕН		13	2024-12-24 00:36:00.0000000
5384	ДЪЛГОВРЕМЕННО		13	2024-12-24 00:36:00.0000000
5385	ДЪЛГОВРЕМЕННОСТ		15	2024-12-24 00:36:00.0000000
5386	ДЪЛГОГОДИЕН		11	2024-12-24 00:36:00.0000000
5387	ДЪЛГОДЕНСТВИЕ		13	2024-12-24 00:36:00.0000000
5388	ДЪЛГОЛЕТЕН		10	2024-12-24 00:36:00.0000000
5389	ДЪЛГОЛЕТИЕ		10	2024-12-24 00:36:00.0000000
5390	ДЪЛГОСКУЧНОПИСМО		16	2024-12-24 00:36:00.0000000
5391	ДЪЛГОСРОЧЕН		11	2024-12-24 00:36:00.0000000
5392	ДЪЛГОТРАЕН		10	2024-12-24 00:36:00.0000000
5393	ДЪЛГОТРАЙНО		11	2024-12-24 00:36:00.0000000
5394	ДЪЛГОТРАЙНОСТ		13	2024-12-24 00:36:00.0000000
5395	ДЪЛГОТЪРПЕЛИВ		13	2024-12-24 00:36:00.0000000
5396	ДЪЛГУЧ		6	2024-12-24 00:36:00.0000000
5397	ДЪЛЖА		5	2024-12-24 00:36:00.0000000
5398	ДЪЛЖИМ		6	2024-12-24 00:36:00.0000000
5399	ДЪЛЖИМОСТ		9	2024-12-24 00:36:00.0000000
5400	ДЪЛЖИНА		7	2024-12-24 00:36:00.0000000
5401	ДЪЛЖИСЕНА		9	2024-12-24 00:36:00.0000000
5402	ДЪЛЪГ		5	2024-12-24 00:36:00.0000000
5403	ДЪЛЪГЖИВОТ		10	2024-12-24 00:36:00.0000000
5404	ДЪЛЪГПАСАЖ		10	2024-12-24 00:36:00.0000000
5405	ДЪН		3	2024-12-24 00:36:00.0000000
5406	ДЪНЕР		5	2024-12-24 00:36:00.0000000
5407	ДЪНО		4	2024-12-24 00:36:00.0000000
5408	ДЪНОТО		6	2024-12-24 00:36:00.0000000
5409	ДЪНЯ		4	2024-12-24 00:36:00.0000000
5410	ДЪРВА		5	2024-12-24 00:36:00.0000000
5411	ДЪРВЕН		6	2024-12-24 00:36:00.0000000
5412	ДЪРВЕНА		7	2024-12-24 00:36:00.0000000
5413	ДЪРВЕНАИНКРУСТАЦИЯ		18	2024-12-24 00:36:00.0000000
5414	ДЪРВЕНМАТЕРИАЛ		14	2024-12-24 00:36:00.0000000
5415	ДЪРВЕНЯК		8	2024-12-24 00:36:00.0000000
5416	ДЪРВЕСИНА		9	2024-12-24 00:36:00.0000000
5417	ДЪРВО		5	2024-12-24 00:36:00.0000000
5418	ДЪРДОРЕНЕ		9	2024-12-24 00:36:00.0000000
5419	ДЪРДОРКО		8	2024-12-24 00:36:00.0000000
5420	ДЪРДОРЯ		7	2024-12-24 00:36:00.0000000
5421	ДЪРЖА		5	2024-12-24 00:36:00.0000000
5422	ДЪРЖАВА		7	2024-12-24 00:36:00.0000000
5423	ДЪРЖАВЕН		8	2024-12-24 00:36:00.0000000
5424	ДЪРЖАВНИК		9	2024-12-24 00:36:00.0000000
5425	ДЪРЖАВНИЧЕСКИ		13	2024-12-24 00:36:00.0000000
5426	ДЪРЖАВНИЧЕСТВО		14	2024-12-24 00:36:00.0000000
5427	ДЪРЖАВРАВНОВЕСИЕ		16	2024-12-24 00:36:00.0000000
5428	ДЪРЖАВЪВВЛАСТТАСИ		17	2024-12-24 00:36:00.0000000
5429	ДЪРЖАКУРС		9	2024-12-24 00:36:00.0000000
5430	ДЪРЖАЛО		7	2024-12-24 00:36:00.0000000
5431	ДЪРЖАНА		7	2024-12-24 00:36:00.0000000
5432	ДЪРЖАНЕ		7	2024-12-24 00:36:00.0000000
5433	ДЪРЖАНИЕ		8	2024-12-24 00:36:00.0000000
5434	ДЪРЖАНКА		8	2024-12-24 00:36:00.0000000
5435	ДЪРЖАПОДОКО		11	2024-12-24 00:36:00.0000000
5436	ДЪРЖАРЕЧ		8	2024-12-24 00:36:00.0000000
5437	ДЪРЖАСЕ		7	2024-12-24 00:36:00.0000000
5438	ДЪРЖАСЕНАГОЛЯМО		15	2024-12-24 00:36:00.0000000
5439	ДЪРЖАСЕНАПОВЪРХНОСТТА		21	2024-12-24 00:36:00.0000000
5440	ДЪРЖАСЕНАСТРАНА		15	2024-12-24 00:36:00.0000000
5441	ДЪРЖАСЕРАЗЮЗДАНО		16	2024-12-24 00:36:00.0000000
5442	ДЪРЖАСИЕЗИКА		12	2024-12-24 00:36:00.0000000
5443	ДЪРЖАТЕЛ		8	2024-12-24 00:36:00.0000000
5444	ДЪРЖАЮЗДИТЕ		11	2024-12-24 00:36:00.0000000
5445	ДЪРЖЕЛИВ		8	2024-12-24 00:36:00.0000000
5446	ДЪРЖЕЛИВОСТ		11	2024-12-24 00:36:00.0000000
5447	ДЪРЖИ		5	2024-12-24 00:36:00.0000000
5448	ДЪРЗОСТ		7	2024-12-24 00:36:00.0000000
5449	ДЪРЗЪК		6	2024-12-24 00:36:00.0000000
5450	ДЪРЛЯ		5	2024-12-24 00:36:00.0000000
5451	ДЪРЛЯСЕ		7	2024-12-24 00:36:00.0000000
5452	ДЪРМИ		5	2024-12-24 00:36:00.0000000
5453	ДЪРМИТЕ		7	2024-12-24 00:36:00.0000000
5454	ДЪРПАМ		6	2024-12-24 00:36:00.0000000
5455	ДЪРПАМСЕ		8	2024-12-24 00:36:00.0000000
5456	ДЪРПАНЕ		7	2024-12-24 00:36:00.0000000
5457	ДЪРТ		4	2024-12-24 00:36:00.0000000
5458	ДЪРТАК		6	2024-12-24 00:36:00.0000000
5459	ДЪРТЕЯ		6	2024-12-24 00:36:00.0000000
5460	ДЪСКА		5	2024-12-24 00:36:00.0000000
5461	ДЪСКАТА		7	2024-12-24 00:36:00.0000000
5462	ДЪСЧИЦА		7	2024-12-24 00:36:00.0000000
5463	ДЪХ		3	2024-12-24 00:36:00.0000000
5464	ДЪХА		4	2024-12-24 00:36:00.0000000
5465	ДЮДЮКАМ		7	2024-12-24 00:36:00.0000000
5466	ДЮДЮКАНЕ		8	2024-12-24 00:36:00.0000000
5467	ДЮЕК		4	2024-12-24 00:36:00.0000000
5468	ДЮЕМЕ		5	2024-12-24 00:36:00.0000000
5469	ДЮЗА		4	2024-12-24 00:36:00.0000000
5470	ДЮКЯН		5	2024-12-24 00:36:00.0000000
5471	ДЮКЯНЧЕ		7	2024-12-24 00:36:00.0000000
5472	ДЯВАМ		5	2024-12-24 00:36:00.0000000
5473	ДЯВАМСЕ		7	2024-12-24 00:36:00.0000000
5474	ДЯВОЛ		5	2024-12-24 00:36:00.0000000
5475	ДЯВОЛИ		6	2024-12-24 00:36:00.0000000
5476	ДЯВОЛИНА		8	2024-12-24 00:36:00.0000000
5477	ДЯВОЛИТ		7	2024-12-24 00:36:00.0000000
5478	ДЯВОЛИТЕ		8	2024-12-24 00:36:00.0000000
5479	ДЯВОЛИТОСТ		10	2024-12-24 00:36:00.0000000
5480	ДЯВОЛИЯ		7	2024-12-24 00:36:00.0000000
5481	ДЯВОЛСКА		8	2024-12-24 00:36:00.0000000
5482	ДЯВОЛСКАРАБОТА		14	2024-12-24 00:36:00.0000000
5483	ДЯВОЛСКИ		8	2024-12-24 00:36:00.0000000
5484	ДЯВОЛУВАМ		9	2024-12-24 00:36:00.0000000
5485	ДЯВОЛУВАНЕ		10	2024-12-24 00:36:00.0000000
5486	ДЯДО		4	2024-12-24 00:36:00.0000000
5487	ДЯДОВСКИ		8	2024-12-24 00:36:00.0000000
5488	ДЯКОН		5	2024-12-24 00:36:00.0000000
5489	ДЯЛ		3	2024-12-24 00:36:00.0000000
5490	ДЯЛАМ		5	2024-12-24 00:36:00.0000000
5491	ДЯЛАНЕ		6	2024-12-24 00:36:00.0000000
5492	ДЯЛКАМ		6	2024-12-24 00:36:00.0000000
5493	ДЯНАТ		5	2024-12-24 00:36:00.0000000
5494	ДЯСНА		5	2024-12-24 00:36:00.0000000
5495	Е		1	2024-12-24 00:36:00.0000000
5496	ЕВ		2	2024-12-24 00:36:00.0000000
5497	ЕВАКУАЦИЯ		9	2024-12-24 00:36:00.0000000
5498	ЕВАКУИРАНЕ		10	2024-12-24 00:36:00.0000000
5499	ЕВАНГЕЛИЕ		9	2024-12-24 00:36:00.0000000
5500	ЕВЕНТУАЛЕН		10	2024-12-24 00:36:00.0000000
5501	ЕВЕНТУАЛНО		10	2024-12-24 00:36:00.0000000
5502	ЕВЕНТУАЛНОСТ		12	2024-12-24 00:36:00.0000000
5503	ЕВНУХ		5	2024-12-24 00:36:00.0000000
5504	ЕВОЛЮИРАМ		9	2024-12-24 00:36:00.0000000
5505	ЕВОЛЮЦИОНЕН		11	2024-12-24 00:36:00.0000000
5506	ЕВОЛЮЦИЯ		8	2024-12-24 00:36:00.0000000
5507	ЕВТИН		5	2024-12-24 00:36:00.0000000
5508	ЕВТИНИЯ		7	2024-12-24 00:36:00.0000000
5509	ЕВТИНО		6	2024-12-24 00:36:00.0000000
5510	ЕВТИНОБИЖУ		10	2024-12-24 00:36:00.0000000
5511	ЕГА		3	2024-12-24 00:36:00.0000000
5512	ЕГАДЖИЯ		7	2024-12-24 00:36:00.0000000
5513	ЕГИ		3	2024-12-24 00:36:00.0000000
5514	ЕГИДА		5	2024-12-24 00:36:00.0000000
5515	ЕГОБИЕЦ		7	2024-12-24 00:36:00.0000000
5516	ЕГОВИТ		6	2024-12-24 00:36:00.0000000
5517	ЕГОВИТО		7	2024-12-24 00:36:00.0000000
5518	ЕГОВИТОДЪРЖАНЕ		14	2024-12-24 00:36:00.0000000
5519	ЕГОВИТОДЪРЖАНИЕ		15	2024-12-24 00:36:00.0000000
5520	ЕГОВИТОСТ		9	2024-12-24 00:36:00.0000000
5521	ЕГОИЗЪМ		7	2024-12-24 00:36:00.0000000
5522	ЕГОИСТ		6	2024-12-24 00:36:00.0000000
5523	ЕГОИСТИЧЕН		10	2024-12-24 00:36:00.0000000
5524	ЕГОЦЕНТРИЧЕН		12	2024-12-24 00:36:00.0000000
5525	ЕГУВАМ		6	2024-12-24 00:36:00.0000000
5526	ЕГУВАМСЕ		8	2024-12-24 00:36:00.0000000
5527	ЕДВА		4	2024-12-24 00:36:00.0000000
5528	ЕДВАДОЛОВИМ		11	2024-12-24 00:36:00.0000000
5529	ЕДВАЗАБЕЛЕЖИМ		13	2024-12-24 00:36:00.0000000
5530	ЕДВАЛИ		6	2024-12-24 00:36:00.0000000
5531	ЕДВАМ		5	2024-12-24 00:36:00.0000000
5532	ЕДВАНЕ		6	2024-12-24 00:36:00.0000000
5533	ЕДВАТЕКА		8	2024-12-24 00:36:00.0000000
5534	ЕДИ		3	2024-12-24 00:36:00.0000000
5535	ЕДИН		4	2024-12-24 00:36:00.0000000
5536	ЕДИНДЕН		7	2024-12-24 00:36:00.0000000
5537	ЕДИНДОДРУГ		10	2024-12-24 00:36:00.0000000
5538	ЕДИНДРУГИ		9	2024-12-24 00:36:00.0000000
5539	ЕДИНЕН		6	2024-12-24 00:36:00.0000000
5540	ЕДИНЕНИЕ		8	2024-12-24 00:36:00.0000000
5541	ЕДИНИСЪ		7	2024-12-24 00:36:00.0000000
5542	ЕДИНИЦА		7	2024-12-24 00:36:00.0000000
5543	ЕДИНИЧЕН		8	2024-12-24 00:36:00.0000000
5544	ЕДИНИЧНО		8	2024-12-24 00:36:00.0000000
5545	ЕДИНИЧНОСТ		10	2024-12-24 00:36:00.0000000
5546	ЕДИННОСТ		8	2024-12-24 00:36:00.0000000
5547	ЕДИНОВЛАСТИЕ		12	2024-12-24 00:36:00.0000000
5548	ЕДИНОГЛАСИЕ		11	2024-12-24 00:36:00.0000000
5549	ЕДИНОДЕЙСТВИЕ		13	2024-12-24 00:36:00.0000000
5550	ЕДИНОДУЕН		9	2024-12-24 00:36:00.0000000
5551	ЕДИНОДУИЕ		9	2024-12-24 00:36:00.0000000
5552	ЕДИНОМИСЛЕ		10	2024-12-24 00:36:00.0000000
5553	ЕДИНОМИСЛИЕ		11	2024-12-24 00:36:00.0000000
5554	ЕДИНСЛЕДДРУГ		12	2024-12-24 00:36:00.0000000
5555	ЕДИНСТВЕН		9	2024-12-24 00:36:00.0000000
5556	ЕДИНСТВЕНА		10	2024-12-24 00:36:00.0000000
5557	ЕДИНСТВЕНО		10	2024-12-24 00:36:00.0000000
5558	ЕДИНСТВЕНОСТ		12	2024-12-24 00:36:00.0000000
5559	ЕДИНСТВЕНПОРОДАСИ		17	2024-12-24 00:36:00.0000000
5560	ЕДИНСТВО		8	2024-12-24 00:36:00.0000000
5561	ЕДНА		4	2024-12-24 00:36:00.0000000
5562	ЕДНАКВА		7	2024-12-24 00:36:00.0000000
5563	ЕДНАКВАСТЕПЕН		13	2024-12-24 00:36:00.0000000
5564	ЕДНАКВИ		7	2024-12-24 00:36:00.0000000
5565	ЕДНАКВО		7	2024-12-24 00:36:00.0000000
5566	ЕДНАКВОСТ		9	2024-12-24 00:36:00.0000000
5567	ЕДНАКЪВ		7	2024-12-24 00:36:00.0000000
5568	ЕДНИЧЪК		7	2024-12-24 00:36:00.0000000
5569	ЕДНО		4	2024-12-24 00:36:00.0000000
5570	ЕДНОВРЕМЕ		9	2024-12-24 00:36:00.0000000
5571	ЕДНОВРЕМЕЕН		11	2024-12-24 00:36:00.0000000
5572	ЕДНОВРЕМЕНЕН		12	2024-12-24 00:36:00.0000000
5573	ЕДНОВРЕМЕННО		12	2024-12-24 00:36:00.0000000
5574	ЕДНОВРЕМЕННОСТ		14	2024-12-24 00:36:00.0000000
5575	ЕДНОВРЕМСКИ		11	2024-12-24 00:36:00.0000000
5576	ЕДНОДНЕВЕН		10	2024-12-24 00:36:00.0000000
5577	ЕДНОЗВУЧЕН		10	2024-12-24 00:36:00.0000000
5578	ЕДНОЗНАЧЕН		10	2024-12-24 00:36:00.0000000
5579	ЕДНОКРАТЕН		10	2024-12-24 00:36:00.0000000
5580	ЕДНОКРАТНО		10	2024-12-24 00:36:00.0000000
5581	ЕДНОЛИЧЕН		9	2024-12-24 00:36:00.0000000
5582	ЕДНОНАДРУГО		11	2024-12-24 00:36:00.0000000
5583	ЕДНООБРАЗЕН		11	2024-12-24 00:36:00.0000000
5584	ЕДНООБРАЗИЕ		11	2024-12-24 00:36:00.0000000
5585	ЕДНООБРАЗНО		11	2024-12-24 00:36:00.0000000
5586	ЕДНООБРАЗНОСТ		13	2024-12-24 00:36:00.0000000
5587	ЕДНОРОДЕН		9	2024-12-24 00:36:00.0000000
5588	ЕДНОРОДНОСТ		11	2024-12-24 00:36:00.0000000
5589	ЕДНОСМИСЛЕН		11	2024-12-24 00:36:00.0000000
5590	ЕДНОСМИСЛЕНА		12	2024-12-24 00:36:00.0000000
5591	ЕДНОСТРАНЕН		11	2024-12-24 00:36:00.0000000
5592	ЕДНОСТРАНЧИВ		12	2024-12-24 00:36:00.0000000
5593	ЕДНОСТРАНЧИВОСТ		15	2024-12-24 00:36:00.0000000
5594	ЕДНОСЪСТАВЕН		12	2024-12-24 00:36:00.0000000
5595	ЕДНОСЪСТАВНОСТ		14	2024-12-24 00:36:00.0000000
5596	ЕДНОТИПОВ		9	2024-12-24 00:36:00.0000000
5597	ЕДНОТОНЕН		9	2024-12-24 00:36:00.0000000
5598	ЕДНОТОННОСТ		11	2024-12-24 00:36:00.0000000
5599	ЕДНОФОРМЕН		10	2024-12-24 00:36:00.0000000
5600	ЕДОВЪР		6	2024-12-24 00:36:00.0000000
5601	ЕДРА		4	2024-12-24 00:36:00.0000000
5602	ЕДРЕЯ		5	2024-12-24 00:36:00.0000000
5603	ЕДРИ		4	2024-12-24 00:36:00.0000000
5604	ЕДРИНА		6	2024-12-24 00:36:00.0000000
5605	ЕДРО		4	2024-12-24 00:36:00.0000000
5606	ЕДРОЗЪРНЕСТ		11	2024-12-24 00:36:00.0000000
5607	ЕДРОСМЛЯН		9	2024-12-24 00:36:00.0000000
5608	ЕДРОСТ		6	2024-12-24 00:36:00.0000000
5609	ЕДЪР		4	2024-12-24 00:36:00.0000000
5610	ЕЖА		3	2024-12-24 00:36:00.0000000
5611	ЕЖАСЕ		5	2024-12-24 00:36:00.0000000
5612	ЕЖБА		4	2024-12-24 00:36:00.0000000
5613	ЕЖБИ		4	2024-12-24 00:36:00.0000000
5614	ЕЖЕДНЕВЕН		9	2024-12-24 00:36:00.0000000
5615	ЕЖЕДНЕВИЕ		9	2024-12-24 00:36:00.0000000
5616	ЕЖЕДНЕВНИК		10	2024-12-24 00:36:00.0000000
5617	ЕЖЕДНЕВНО		9	2024-12-24 00:36:00.0000000
5618	ЕЖЕЧАСНО		8	2024-12-24 00:36:00.0000000
5619	ЕЗИК		4	2024-12-24 00:36:00.0000000
5620	ЕЗИКА		5	2024-12-24 00:36:00.0000000
5621	ЕЗИКОВ		6	2024-12-24 00:36:00.0000000
5622	ЕЗИКОВА		7	2024-12-24 00:36:00.0000000
5623	ЕЗИКОВЕД		8	2024-12-24 00:36:00.0000000
5624	ЕЗИКОЗНАНИЕ		11	2024-12-24 00:36:00.0000000
5625	ЕЗИЦИ		5	2024-12-24 00:36:00.0000000
5626	ЕЗИЧЕ		5	2024-12-24 00:36:00.0000000
5627	ЕЗИЧЕСТВО		9	2024-12-24 00:36:00.0000000
5628	ЕЗИЧНИК		7	2024-12-24 00:36:00.0000000
5629	ЕЗОТЕРИЧЕН		10	2024-12-24 00:36:00.0000000
5630	ЕЗУИТ		5	2024-12-24 00:36:00.0000000
5631	ЕЗУИТИНА		8	2024-12-24 00:36:00.0000000
5632	ЕЙ		2	2024-12-24 00:36:00.0000000
5633	ЕЙРЕТИН		7	2024-12-24 00:36:00.0000000
5634	ЕЙСЕГА		6	2024-12-24 00:36:00.0000000
5635	ЕК		2	2024-12-24 00:36:00.0000000
5636	ЕКВА		4	2024-12-24 00:36:00.0000000
5637	ЕКВАМ		5	2024-12-24 00:36:00.0000000
5638	ЕКВАТОРИАЛЕН		12	2024-12-24 00:36:00.0000000
5639	ЕКВИВАЛЕНТ		10	2024-12-24 00:36:00.0000000
5640	ЕКВИВАЛЕНТЕН		12	2024-12-24 00:36:00.0000000
5641	ЕКВИВАЛЕНТНОСТ		14	2024-12-24 00:36:00.0000000
5642	ЕКВИЛИБРИСТ		11	2024-12-24 00:36:00.0000000
5643	ЕКЕР		4	2024-12-24 00:36:00.0000000
5644	ЕКЗАЛТАЦИЯ		10	2024-12-24 00:36:00.0000000
5645	ЕКЗАЛТИРАМ		10	2024-12-24 00:36:00.0000000
5646	ЕКЗАЛТИРАН		10	2024-12-24 00:36:00.0000000
5647	ЕКЗАЛТИРАНОСТ		13	2024-12-24 00:36:00.0000000
5648	ЕКЗЕКУТИВЕН		11	2024-12-24 00:36:00.0000000
5649	ЕКЗЕКУЦИЯ		9	2024-12-24 00:36:00.0000000
5650	ЕКЗЕМПЛЯР		9	2024-12-24 00:36:00.0000000
5651	ЕКЗОТИЧЕН		9	2024-12-24 00:36:00.0000000
5652	ЕКИП		4	2024-12-24 00:36:00.0000000
5653	ЕКИПАЖ		6	2024-12-24 00:36:00.0000000
5654	ЕКИПИРАМ		8	2024-12-24 00:36:00.0000000
5655	ЕКИПИРАН		8	2024-12-24 00:36:00.0000000
5656	ЕКИПИРАНЕ		9	2024-12-24 00:36:00.0000000
5657	ЕКИПИРОВКА		10	2024-12-24 00:36:00.0000000
5658	ЕКЛИВ		5	2024-12-24 00:36:00.0000000
5659	ЕКОЛОГИЯ		8	2024-12-24 00:36:00.0000000
5660	ЕКОТ		4	2024-12-24 00:36:00.0000000
5661	ЕКОТЛИВ		7	2024-12-24 00:36:00.0000000
5662	ЕКРАНИЗИРАМ		11	2024-12-24 00:36:00.0000000
5663	ЕКСКАВАТОР		10	2024-12-24 00:36:00.0000000
5664	ЕКСКУРЗИАНТ		11	2024-12-24 00:36:00.0000000
5665	ЕКСКУРЗИЯ		9	2024-12-24 00:36:00.0000000
5666	ЕКСПАНЗИВЕН		11	2024-12-24 00:36:00.0000000
5667	ЕКСПАНЗИВНОСТ		13	2024-12-24 00:36:00.0000000
5668	ЕКСПАНЗИЯ		9	2024-12-24 00:36:00.0000000
5669	ЕКСПЕДИРАМ		10	2024-12-24 00:36:00.0000000
5670	ЕКСПЕДИТИВЕН		12	2024-12-24 00:36:00.0000000
5671	ЕКСПЕДИТИВНО		12	2024-12-24 00:36:00.0000000
5672	ЕКСПЕДИТИВНОСТ		14	2024-12-24 00:36:00.0000000
5673	ЕКСПЕДИТОР		10	2024-12-24 00:36:00.0000000
5674	ЕКСПЕРИМЕНТ		11	2024-12-24 00:36:00.0000000
5675	ЕКСПЕРИМЕНТАЛЕН		15	2024-12-24 00:36:00.0000000
5676	ЕКСПЕРИМЕНТИРАМ		15	2024-12-24 00:36:00.0000000
5677	ЕКСПЕРИМЕНТИРАНЕ		16	2024-12-24 00:36:00.0000000
5678	ЕКСПЕРТ		7	2024-12-24 00:36:00.0000000
5679	ЕКСПЛОАТАТОР		12	2024-12-24 00:36:00.0000000
5680	ЕКСПЛОАТАЦИЯ		12	2024-12-24 00:36:00.0000000
5681	ЕКСПЛОАТИРАМ		12	2024-12-24 00:36:00.0000000
5682	ЕКСПЛОДИРАМ		11	2024-12-24 00:36:00.0000000
5683	ЕКСПЛОЗИВЕН		11	2024-12-24 00:36:00.0000000
5684	ЕКСПЛОЗИЯ		9	2024-12-24 00:36:00.0000000
5685	ЕКСПОЗЕ		7	2024-12-24 00:36:00.0000000
5686	ЕКСПОРТ		7	2024-12-24 00:36:00.0000000
5687	ЕКСПОРТЕН		9	2024-12-24 00:36:00.0000000
5688	ЕКСПОРТИРАМ		11	2024-12-24 00:36:00.0000000
5689	ЕКСПРЕСИВЕН		11	2024-12-24 00:36:00.0000000
5690	ЕКСПРЕСИВНОСТ		13	2024-12-24 00:36:00.0000000
5691	ЕКСПРОПРИАЦИЯ		13	2024-12-24 00:36:00.0000000
5692	ЕКСПРОПРИИРАМ		13	2024-12-24 00:36:00.0000000
5693	ЕКСПУЛСИРАМ		11	2024-12-24 00:36:00.0000000
5694	ЕКСПУЛСИРАНЕ		12	2024-12-24 00:36:00.0000000
5695	ЕКСПУЛСИЯ		9	2024-12-24 00:36:00.0000000
5696	ЕКСТАЗ		6	2024-12-24 00:36:00.0000000
5697	ЕКСТЕНЗИЯ		9	2024-12-24 00:36:00.0000000
5698	ЕКСТЕРНИРАМ		11	2024-12-24 00:36:00.0000000
5699	ЕКСТЕРНИРАН		11	2024-12-24 00:36:00.0000000
5700	ЕКСТЕРНИРАНЕ		12	2024-12-24 00:36:00.0000000
5701	ЕКСТРА		6	2024-12-24 00:36:00.0000000
5702	ЕКСТРАВАГАНТЕН		14	2024-12-24 00:36:00.0000000
5703	ЕКСТРАВАГАНТНОСТ		16	2024-12-24 00:36:00.0000000
5704	ЕКСТРАКТ		8	2024-12-24 00:36:00.0000000
5705	ЕКСТРАХИРАМ		11	2024-12-24 00:36:00.0000000
5706	ЕКСТРЕН		7	2024-12-24 00:36:00.0000000
5707	ЕКСЦЕНТРИЧЕН		12	2024-12-24 00:36:00.0000000
5708	ЕКСЦЕНТРИЧЕНЧОВЕК		17	2024-12-24 00:36:00.0000000
5709	ЕКСЦЕНТРИЧНА		12	2024-12-24 00:36:00.0000000
5710	ЕКСЦЕНТРИЧНАИДЕЯ		16	2024-12-24 00:36:00.0000000
5711	ЕКСЦЕНТРИЧНОСТ		14	2024-12-24 00:36:00.0000000
5712	ЕКСЦЕС		6	2024-12-24 00:36:00.0000000
5713	ЕКСЦЕСИЯ		8	2024-12-24 00:36:00.0000000
5714	ЕЛАСТИЧЕН		9	2024-12-24 00:36:00.0000000
5715	ЕЛАСТИЧЕНСЪМ		12	2024-12-24 00:36:00.0000000
5716	ЕЛАСТИЧНОСТ		11	2024-12-24 00:36:00.0000000
5717	ЕЛЕВАТОР		8	2024-12-24 00:36:00.0000000
5718	ЕЛЕГАНТЕН		9	2024-12-24 00:36:00.0000000
5719	ЕЛЕГАНТНО		9	2024-12-24 00:36:00.0000000
5720	ЕЛЕГАНТНОСТ		11	2024-12-24 00:36:00.0000000
5721	ЕЛЕГИЯ		6	2024-12-24 00:36:00.0000000
5722	ЕЛЕКТРИЗИРАМ		12	2024-12-24 00:36:00.0000000
5723	ЕЛЕКТРОННА		10	2024-12-24 00:36:00.0000000
5724	ЕЛЕКТРОННАЕМИСИЯ		16	2024-12-24 00:36:00.0000000
5725	ЕЛЕКТРОННАПОА		13	2024-12-24 00:36:00.0000000
5726	ЕЛЕКТРОЦЕНТРАЛА		15	2024-12-24 00:36:00.0000000
5727	ЕЛЕМЕНТ		7	2024-12-24 00:36:00.0000000
5728	ЕЛЕМЕНТАРЕН		11	2024-12-24 00:36:00.0000000
5729	ЕЛЕМЕНТАРНО		11	2024-12-24 00:36:00.0000000
5730	ЕЛЕМЕНТАРНОСТ		13	2024-12-24 00:36:00.0000000
5731	ЕЛЕМЕНТИ		8	2024-12-24 00:36:00.0000000
5732	ЕЛИКСИР		7	2024-12-24 00:36:00.0000000
5733	ЕЛИМИНИРАМ		10	2024-12-24 00:36:00.0000000
5734	ЕЛИН		4	2024-12-24 00:36:00.0000000
5735	ЕЛИТ		4	2024-12-24 00:36:00.0000000
5736	ЕЛИТЕН		6	2024-12-24 00:36:00.0000000
